id,name,category
338675543,Могила на непобедените,memorial
396435300,Varrezat e Dëshmorëve,memorial
417361056,Меморијален комплекс на паднатите борци на Револуцијата,memorial
838638808,Спомен плоча - Ѓурѓејца,memorial
839150823,Споменик на Народоослободителната борба,memorial
858650998,Могила на непобедените,memorial
931961449,Muri i Kujtesës,memorial
1102966574,19.12.1942,memorial
