id,latitude,longitude,name,category
908273421,41.9959035,21.4314474,Споменик на Александар Македонски,monument
1831180502,41.9505936,21.2991931,Манастир Св. Андреј,monument
2759245083,41.1126936,20.7995376,Свети Климент Охридски,monument
2759253188,41.1120476,20.7999940,Свети Кирил и Методиј,monument
2759263738,41.1122955,20.7990226,Свети Наум Охридски Чудотворец,monument
